Deletion size,Max growth rate,Min production rate,Deleted genes,,
3,0.0277100231593026,0.2608306240148,TM1415,TM1611,TM0202
3,0.0277100231592451,0.260830624014374,TM1611,TM0202,TM1419
3,0.0277100231592451,0.260830624014374,TM1611,TM0202,TM_1418
