Deletion size,Max growth rate,Min production rate,Deleted genes,,
1,0.348719504747393,0.0532845381230925,Phatr3_EG02584,,
3,0.353897749137536,0.0279409893779888,PHATRDRAFT_54015,PHATRDRAFT_11319,PHATRDRAFT_28181
