Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.359606707775732,0.0966169851045622,PHATRDRAFT_10454,PHATRDRAFT_23913,,
2,0.359606707775769,0.0966169851045723,PHATRDRAFT_10454,PHATRDRAFT_20310,,
4,0.359606707775776,0.0259523904512846,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215
