Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.340893038662818,0.0915891081188478,PHATRDRAFT_10454,PHATRDRAFT_859,,
2,0.340893038662815,0.0915891081188471,PHATRDRAFT_10454,PHATRDRAFT_42245,,
4,0.350808310118136,0.0430614322328649,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,PHATRDRAFT_10693
