Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
3,0.173752708283919,0.0589519679440276,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_23913,,,,
3,0.173752708283981,0.0589519679440489,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_18064,,,,
3,0.173752708284004,0.0589519679440565,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_20310,,,,
3,0.177182344190327,0.0586680998672723,PHATRDRAFT_26290,PHATRDRAFT_16490,PHATRDRAFT_29658,,,,
4,0.219117793005577,0.0551971380734116,PHATRDRAFT_45947,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_23913,,,
4,0.219117793005401,0.0551971380727164,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_19708,PHATRDRAFT_23913,,,
4,0.219117793005486,0.0551971380737006,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,PHATRDRAFT_51245,,,
4,0.219117793005577,0.0551971380734116,PHATRDRAFT_45947,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,,,
4,0.219117793005401,0.0551971380727164,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_19708,PHATRDRAFT_23913,,,
4,0.251195611081459,0.0525420840755016,PHATRDRAFT_19708,PHATRDRAFT_16490,PHATRDRAFT_29658,PHATRDRAFT_31436,,,
5,0.21911779300542,0.055197138072692,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_36256,PHATRDRAFT_23913,,
6,0.219117793005423,0.0551971380721609,PHATRDRAFT_42015,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_29016,PHATRDRAFT_20143,PHATRDRAFT_20310,
7,0.219117793005243,0.0551971380716648,PHATRDRAFT_54219,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_20143,PHATRDRAFT_20310,PHATRDRAFT_20445,PHATRDRAFT_36390
7,0.219117793005482,0.0551971380728783,PHATRDRAFT_55192,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_20310,PHATRDRAFT_18064,Phatr3_EG02101,PHATRDRAFT_44384
7,0.219117793005458,0.0551971380728995,Phatr3_EG02215,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_20310,PHATRDRAFT_31367,PHATRDRAFT_20445,PHATRDRAFT_22019
7,0.219117793005445,0.0551971380729696,PHATRDRAFT_42015,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_19708,PHATRDRAFT_20310,PHATRDRAFT_31367,PHATRDRAFT_25572
7,0.219117793005424,0.0551971380723331,PHATRDRAFT_draft976,PHATRDRAFT_49112,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_40430,PHATRDRAFT_20143,PHATRDRAFT_20310
7,0.219117793005458,0.0551971380728995,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_20310,PHATRDRAFT_31367,PHATRDRAFT_20445,PHATRDRAFT_36390,PHATRDRAFT_22019
7,0.219117793005458,0.0551971380728995,Phatr3_EG02215,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_20310,PHATRDRAFT_18064,Phatr3_EG02101,PHATRDRAFT_22019
