Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.332248065926335,0.0446332142066769,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
2,0.332248065926335,0.0446332142066771,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.350606638936821,0.0146828195124612,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
3,0.332248065926335,0.0446332142066771,PHATRDRAFT_55192,PHATRDRAFT_10454,PHATRDRAFT_35240,,
4,0.346568611039074,0.021270506324863,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,PHATRDRAFT_10693,
4,0.346568611039074,0.021270506324863,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,
4,0.351824864380111,0.0126953920122034,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,
5,0.346568611039184,0.0212705063247736,PHATRDRAFT_55192,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_35240
5,0.346568611039073,0.0212705063247669,PHATRDRAFT_9619,PHATRDRAFT_20143,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_10693
