Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.348367223628419,0.0275043424824162,PHATRDRAFT_26432,PHATRDRAFT_31544,,
4,0.348367223628423,0.0275043424828441,PHATRDRAFT_54015,PHATRDRAFT_19979,PHATRDRAFT_35691,PHATRDRAFT_21970
4,0.348367223628449,0.0275043424823025,PHATRDRAFT_54015,PHATRDRAFT_11319,PHATRDRAFT_35691,PHATRDRAFT_28181
