Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.0239419136846898,0.0275914275025117,STM3646,STM1749,STM2463,STM2285,STM3526,STM3091,STM1290,STM4326,STM1885,STM2947,STM3709,STM1135,STM0491,STM0368,STM1448,STM1326,STM4062,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,,,
33,0.0239410004557119,0.0275884939512737,STM3646,STM0158,STM1463,STM1749,STM2463,STM2285,STM3526,STM3091,STM1290,STM4326,STM1511,STM1884,STM2947,STM3709,STM1135,STM1448,STM1326,STM4062,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,,,
33,0.0239023559162179,0.0275444056899733,STM1749,STM2463,STM2285,STM3526,STM3091,STM4326,STM1884,STM2947,STM3709,STM1620,STM0491,STM0369,STM1448,STM1326,STM4062,STM3069,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,,,
34,0.0239419136218522,0.0275914275397621,STM3646,STM1749,STM2463,STM2285,STM3526,STM1290,STM4326,STM1885,STM2947,STM3709,STM3068,STM2141,STM1135,STM0491,STM0370,STM1448,STM2403,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3661,STM1933,STM1124,STM3063,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,,
34,0.0239410005185998,0.0275905347107651,STM3646,STM1463,STM1749,STM2463,STM2285,STM3526,STM1290,STM4326,STM1511,STM1885,STM2947,STM3709,STM3068,STM2141,STM1135,STM0368,STM1448,STM2403,STM0393,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,,
34,0.0239034761973502,0.0275456966634136,STM0158,STM2927,STM1749,STM2463,STM2285,STM2009,STM3526,STM3091,STM1290,STM4326,STM1885,STM2947,STM3709,STM3068,STM2141,STM1620,STM1448,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,,
34,0.0239014457651159,0.0275447909418036,STM3646,STM0158,STM1463,STM1749,STM2463,STM2285,STM3526,STM3091,STM1290,STM4326,STM1511,STM1885,STM0517,STM2947,STM3709,STM1135,STM4183,STM1448,STM1326,STM4062,STM4484,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,,
34,0.0239429030721692,0.0272511418594369,STM3646,STM2927,STM1749,STM2463,STM2285,STM2009,STM3526,STM3091,STM1290,STM4326,STM1884,STM2947,STM3709,STM1135,STM0370,STM1448,STM1326,STM4062,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,,
35,0.0838997167215073,0.0875994195512222,STM3646,STM1463,STM1749,STM2463,STM2285,STM3526,STM4326,STM2947,STM3709,STM3068,STM2141,STM1135,STM3542,STM4485,STM0974,STM1448,STM3069,STM4184,STM4484,STM0542,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM3802,STM2196,STM3240,STM2041,STM3708,STM2971,STM1826,,,,,,,,,,
35,0.0714995371099284,0.0823962095567744,STM4482,STM1749,STM2463,STM2285,STM3526,STM3091,STM3512,STM3541,STM4326,STM1511,STM2947,STM3709,STM3068,STM2141,STM1620,STM0491,STM0368,STM1448,STM3069,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,
35,0.071496942307199,0.0823953642166355,STM3646,STM1463,STM1749,STM2463,STM2285,STM3526,STM3091,STM4326,STM1511,STM0517,STM2947,STM3709,STM3068,STM2141,STM1135,STM3542,STM4485,STM4183,STM0370,STM1448,STM3069,STM4484,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,
35,0.0714969428431404,0.0823967947665397,STM1463,STM1749,STM2463,STM2285,STM3526,STM3091,STM1290,STM4326,STM2947,STM3709,STM1620,STM3542,STM4485,STM0369,STM1448,STM1326,STM4062,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3248,STM0519,STM1933,STM1124,STM3063,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,
35,0.0902545070295941,0.0805365253480721,STM1193,STM0158,STM1463,STM1749,STM2463,STM2285,STM3526,STM4326,STM1511,STM2947,STM3709,STM3068,STM2141,STM1620,STM3542,STM4485,STM1448,STM3069,STM0518,STM4184,STM4484,STM0542,STM2317,STM3179,STM1480,STM4126,STM1933,STM1124,STM3063,STM4467,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,
35,0.0239061176840492,0.0275501750117293,STM3646,STM1749,STM2463,STM2285,STM3526,STM3091,STM1290,STM4326,STM1511,STM1885,STM2952,STM2947,STM3709,STM3068,STM2141,STM1135,STM4183,STM0491,STM0368,STM1448,STM4484,STM2317,STM3179,STM1480,STM4126,STM0977,STM1933,STM1124,STM3063,STM4467,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,
35,0.0239023559789051,0.0275459992573138,STM1749,STM2463,STM2285,STM3526,STM4326,STM1511,STM1885,STM2947,STM3709,STM3068,STM2141,STM1620,STM0491,STM0370,STM1448,STM2403,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM3248,STM0519,STM3661,STM1933,STM1124,STM3063,STM4467,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,
35,0.0239023559162178,0.0275458398349079,STM3646,STM1749,STM2463,STM2285,STM3526,STM3091,STM4326,STM1885,STM2947,STM3709,STM1135,STM4183,STM0491,STM0369,STM1448,STM1326,STM4062,STM3069,STM4484,STM2317,STM3179,STM1480,STM4126,STM3248,STM0519,STM1933,STM1124,STM3063,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,
