Deletion size,Max growth rate,Min production rate,Deleted genes,
2,0.208663405110359,0.0560624389575843,PHATRDRAFT_10454,PHATRDRAFT_42245
2,0.290102132519688,0.0485959680020089,PHATRDRAFT_26290,PHATRDRAFT_10454
