Deletion size,Max growth rate,Min production rate,Deleted genes,
2,0.359606707775732,0.0493272007107584,PHATRDRAFT_36821,PHATRDRAFT_23913
2,0.359606707775744,0.0493272007107601,PHATRDRAFT_36821,PHATRDRAFT_20310
2,0.35960670777562,0.0241542462757119,PHATRDRAFT_10454,PHATRDRAFT_23913
