Deletion size,Max growth rate,Min production rate,Deleted genes,
1,0.21641710527471,0.0381391864625031,TM1662,
1,0.216417069353587,0.0381391801321667,TM0913,
2,0.21641710527471,0.0381391864624961,TM0936,TM1384
