Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
4,0.149928990515965,0.451486491654041,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,CLJU_RS01595,,
4,0.134858673264703,0.409205785484943,CLJU_RS01155,CLJU_RS07210,CLJU_RS03475,CLJU_RS06260,,
4,0.134858673264703,0.409205785484943,CLJU_RS06265,CLJU_RS01155,CLJU_RS07210,CLJU_RS03475,,
4,0.209136038579041,0.133479508103859,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,CLJU_RS18530,,
4,0.215078376822686,0.137272160920488,CLJU_RS18515,CLJU_RS07210,CLJU_RS03475,CLJU_RS18530,,
4,0.215078376822686,0.137272160920488,CLJU_RS11895,CLJU_RS07210,CLJU_RS03475,CLJU_RS18530,,
4,0.149928990515965,0.451486491654041,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,CLJU_RS01595,,
4,0.206152609607272,0.460539260665125,CLJU_RS03525,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,,
4,0.206152609607272,0.460539260665125,CLJU_RS03525,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,,
5,0.206152609607272,0.460539260665125,CLJU_RS19875,CLJU_RS16355,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,
5,0.206152609607272,0.460539260665125,CLJU_RS19875,CLJU_RS16355,CLJU_RS07210,CLJU_RS03475,CLJU_RS18510,
6,0.160018337452842,4.39603673722956,CLJU_RS09865,CLJU_RS09915,CLJU_RS01155,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495
