Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
2,0.210279285538628,0.0874524212249553,CLJU_RS19990,CLJU_RS14130,,,,,
3,0.210279285538628,0.0874524212249381,CLJU_RS19990,CLJU_RS07210,CLJU_RS03475,,,,
6,0.210279285538628,0.0874524212249135,CLJU_RS14130,CLJU_RS02910,CLJU_RS15045,CLJU_RS12495,CLJU_RS02030,CLJU_RS18940,
7,0.210279285538628,0.0874524212250123,CLJU_RS07210,CLJU_RS03475,CLJU_RS02910,CLJU_RS15045,CLJU_RS12495,CLJU_RS02030,CLJU_RS18940
