Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.359606707775705,0.020079636451472,PHATRDRAFT_30145,PHATRDRAFT_10454,,
4,0.359606707775727,0.0596943412100187,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_42245
4,0.359606707775731,0.0220707141631759,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,PHATRDRAFT_10693
