Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.652201221120674,0.644582858657537,b3114,b3952,b0903,b0529,b1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.362762782391399,0.358525350167499,b3426,b2242,b3553,b1241,b0351,b3114,b3952,b0903,b2779,b2925,b2097,b1851,b1638,b3962,b4139,b4267,b1033,b1415,b4015,b1014,b2799,b4388,b0529,b3028,b4266,b2285,b1378,,,,,,,,,,,
29,0.407758361539356,0.402995335815566,b4467,b3426,b2242,b4384,b3114,b3952,b0903,b1638,b1779,b3962,b0477,b4139,b4267,b0675,b1415,b4015,b1014,b0822,b0529,b1539,b3028,b0325,b3437,b4268,b0508,b4266,b1813,b2285,b1378,,,,,,,,,
29,0.362762782391394,0.358525350223777,b3426,b2242,b3553,b1241,b0351,b3114,b3952,b0903,b2925,b2097,b1850,b3124,b1638,b3962,b4139,b4267,b1033,b1415,b4015,b1014,b4388,b0755,b3612,b0529,b3028,b0325,b4266,b2285,b1378,,,,,,,,,
29,0.362762782391388,0.358525350094619,b4467,b3426,b2242,b1241,b0351,b3114,b3952,b0903,b2925,b2097,b1851,b1638,b1779,b3962,b4139,b4267,b1415,b1014,b4014,b2976,b2799,b0507,b2913,b0529,b3028,b0508,b4266,b2285,b1378,,,,,,,,,
30,0.406895218602377,0.402142275713712,b4467,b3426,b2242,b4384,b3114,b3952,b0903,b2407,b1638,b1779,b3962,b4139,b4267,b1415,b4015,b1014,b3945,b4265,b0529,b1539,b3028,b4321,b0325,b3415,b4476,b0508,b4266,b1813,b2285,b1378,,,,,,,,
30,0.458854156764793,0.0144551682024439,b4467,b3426,b2242,b4384,b0910,b3114,b3952,b0903,b2407,b1638,b1779,b3962,b4139,b4267,b1014,b4014,b2976,b2799,b3945,b0507,b0529,b0306,b1539,b3605,b3028,b0508,b4266,b1813,b2285,b1378,,,,,,,,
32,0.372913162518832,0.368557164005821,b3916,b3426,b2242,b3553,b2744,b3114,b3952,b0903,b1851,b1638,b1779,b3962,b0477,b4139,b4267,b1033,b2361,b2291,b1415,b1014,b4014,b2976,b0507,b2943,b1723,b0529,b1539,b3028,b0325,b4266,b2285,b1378,,,,,,
33,0.396781674203597,0.392146867560438,b3916,b3426,b2242,b3553,b2744,b3114,b3952,b0903,b1638,b1779,b3962,b0477,b4139,b4267,b1033,b2361,b2291,b4015,b1014,b2799,b4265,b1723,b0529,b0306,b1539,b3605,b3028,b4321,b3415,b4476,b4266,b2285,b1378,,,,,
34,0.362743822133426,0.358506611396911,b4467,b3426,b2242,b3399,b2744,b3114,b3952,b0903,b2925,b2097,b1850,b3124,b1638,b3962,b4139,b4267,b2361,b2291,b1415,b4015,b1014,b4388,b0509,b3125,b0755,b3612,b0529,b1539,b3028,b0325,b0514,b4266,b2285,b1378,,,,
35,0.406933715808969,0.402180322997053,b3426,b2242,b3553,b3942,b1732,b3114,b3952,b0903,b2779,b3844,b1851,b3962,b4139,b4267,b1033,b3551,b4015,b1014,b3945,b4388,b4219,b1832,b1778,b4381,b0529,b0306,b1539,b3605,b3028,b0325,b1710,b2480,b4266,b2285,b1378,,,
38,0.406921755471651,0.402168502532303,b4467,b3426,b2242,b3942,b1732,b3114,b3952,b0903,b2779,b3617,b3844,b1851,b0907,b3962,b4139,b3616,b3589,b4267,b1415,b3551,b1014,b4014,b2976,b2799,b3945,b4219,b1832,b1778,b4381,b0529,b3028,b1710,b2480,b0508,b4266,b1813,b2285,b1378
