Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.221459828909116,0.165009869199494,Phatr3_EG02261,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_34120,PHATRDRAFT_19244,PHATRDRAFT_draft1572,PHATRDRAFT_19708,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.221459828909037,0.16500986919479,Phatr3_EG02261,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_draft1572,Phatr3_EG02251,PHATRDRAFT_19708,PHATRDRAFT_42458,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.221459828909037,0.16500986919479,Phatr3_EG02261,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_19244,PHATRDRAFT_draft1572,Phatr3_EG02251,PHATRDRAFT_19708,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.221459828909037,0.16500986919479,Phatr3_EG02261,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_8691,PHATRDRAFT_19244,PHATRDRAFT_draft1572,PHATRDRAFT_19708,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.221459828909073,0.165009869199409,Phatr3_EG02261,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_29016,PHATRDRAFT_draft1572,Phatr3_EG02251,PHATRDRAFT_28191,PHATRDRAFT_42458,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,,,
9,0.221459828909133,0.16500986919911,Phatr3_EG02261,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_34120,PHATRDRAFT_29016,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_42458,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,,,
9,0.221459828909073,0.165009869199409,Phatr3_EG02261,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_8691,PHATRDRAFT_19244,PHATRDRAFT_40430,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,,,
10,0.221459828909058,0.165009869211815,PHATRDRAFT_27976,Phatr3_EG02261,PHATRDRAFT_22913,PHATRDRAFT_55079,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_19244,Phatr3_EG02251,PHATRDRAFT_19708,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,,
10,0.221459828909058,0.165009869211815,PHATRDRAFT_27976,Phatr3_EG02261,PHATRDRAFT_22913,PHATRDRAFT_55079,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_8691,PHATRDRAFT_19708,PHATRDRAFT_42458,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,,
10,0.221459828909058,0.165009869211815,PHATRDRAFT_27976,Phatr3_EG02261,PHATRDRAFT_22913,PHATRDRAFT_55079,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_8691,PHATRDRAFT_19244,PHATRDRAFT_19708,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,,
10,0.221459828909073,0.165009869199409,Phatr3_EG02261,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_29016,PHATRDRAFT_draft1572,Phatr3_EG02251,PHATRDRAFT_42458,PHATRDRAFT_draft18,PHATRDRAFT_8945,PHATRDRAFT_41686,,,,,,,,,,,,,,,,,,,,,,,
10,0.221459828909058,0.165009869211815,PHATRDRAFT_27976,Phatr3_EG02261,PHATRDRAFT_22913,PHATRDRAFT_55079,PHATRDRAFT_draft1186,PHATRDRAFT_22404,Phatr3_EG02251,PHATRDRAFT_19708,PHATRDRAFT_42458,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,,
10,0.221459828909103,0.165009869195273,PHATRDRAFT_27976,Phatr3_EG02261,PHATRDRAFT_22913,PHATRDRAFT_55079,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_34120,PHATRDRAFT_19708,PHATRDRAFT_42458,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,,
11,0.0657827952765527,0.203665640253243,PHATRDRAFT_42015,Phatr3_EG02261,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_8691,PHATRDRAFT_19244,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_42245,PHATRDRAFT_draft18,PHATRDRAFT_16649,,,,,,,,,,,,,,,,,,,,,,
11,0.115779141246304,0.191251173844718,Phatr3_EG02261,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_draft1572,Phatr3_EG02251,PHATRDRAFT_8982,PHATRDRAFT_47090,PHATRDRAFT_1341,PHATRDRAFT_42458,PHATRDRAFT_23913,PHATRDRAFT_draft18,,,,,,,,,,,,,,,,,,,,,,
12,0.0657827952768823,0.20366564025187,PHATRDRAFT_42015,Phatr3_EG02261,PHATRDRAFT_draft1186,PHATRDRAFT_22404,PHATRDRAFT_draft1572,Phatr3_EG02251,PHATRDRAFT_42458,PHATRDRAFT_31436,PHATRDRAFT_draft18,PHATRDRAFT_8945,PHATRDRAFT_41686,PHATRDRAFT_16649,,,,,,,,,,,,,,,,,,,,,
