Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.583338570661825,1.11795291219729,b4382,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b3617,b2407,b1982,b0261,b0411,b2406,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.583338570661825,1.11795291219859,b4382,b1241,b0351,b4069,b4384,b2297,b2458,b3617,b0030,b2407,b1982,b0261,b0411,b2406,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.583338570661839,1.11795291218259,b3399,b4382,b1241,b0351,b4069,b4384,b2744,b3115,b1849,b2296,b3617,b0030,b2407,b1982,b0261,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.583295179807604,1.11826056256134,b4382,b1241,b0351,b4069,b4384,b2744,b2297,b2458,b3617,b0030,b2407,b1982,b0411,b0511,b0114,b0529,b2492,b0904,b0515,b1511,,,,,,,,,,,,,,,,,,,,,,,,
21,0.583293182656628,1.11825673363751,b3399,b1241,b0351,b4069,b4384,b2744,b3115,b1849,b2296,b0030,b2407,b1982,b3616,b3589,b3665,b4381,b0114,b0529,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,,,,,,
25,0.5833123013487,1.1164087049752,b3399,b3942,b1732,b1241,b0351,b4069,b4384,b2744,b3115,b1849,b2296,b0030,b2407,b1982,b3616,b3589,b4374,b2361,b2291,b0114,b0529,b2492,b0904,b0516,b1518,,,,,,,,,,,,,,,,,,,
27,0.744792893577891,0.315432253298923,b2836,b3399,b4069,b2744,b3708,b3008,b3115,b1849,b2296,b2883,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b2291,b0261,b0411,b4381,b0114,b2366,b2492,b0904,b1533,b3927,,,,,,,,,,,,,,,,,
27,0.66197912274565,0.280753333869479,b2836,b3399,b4069,b4384,b2744,b3708,b2297,b2458,b2779,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b4381,b0511,b0114,b2366,b0529,b2492,b0904,b1533,b3927,b0515,b1511,,,,,,,,,,,,,,,,,
28,0.571552499776969,0.145413746858656,b0238,b0125,b4069,b2744,b3708,b2297,b2458,b2883,b0477,b2797,b3117,b1814,b4471,b4374,b2361,b2291,b0452,b2868,b4064,b4464,b0114,b1539,b2492,b0904,b1533,b3927,b1511,b2285,,,,,,,,,,,,,,,,
29,0.671641103615812,0.284905230805009,b3399,b1241,b0351,b3831,b4069,b4384,b2744,b3708,b3008,b3752,b2297,b2458,b2779,b2407,b1982,b2797,b3117,b1814,b4471,b2498,b2868,b0114,b2366,b2492,b0904,b1533,b3927,b3821,b1518,,,,,,,,,,,,,,,
29,0.686343618601969,0.157948714478638,b0474,b2518,b4384,b2744,b3708,b3008,b3752,b0871,b2779,b2407,b1982,b2797,b3117,b1814,b4471,b3665,b0411,b4381,b0452,b0114,b0529,b1539,b2492,b0904,b1533,b3927,b2413,b1517,b0221,,,,,,,,,,,,,,,
30,0.74465577874737,0.315817501273273,b3399,b4069,b2744,b3708,b3008,b3115,b1849,b2296,b1238,b2883,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b4381,b0452,b2868,b4064,b4464,b0114,b2366,b2492,b0904,b1533,b3927,b3825,b1518,,,,,,,,,,,,,,
32,0.554086128192373,0.899181773534792,b3399,b4382,b4269,b3942,b1732,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b0871,b2407,b3236,b1982,b3616,b3589,b2210,b0675,b2361,b0112,b0114,b0755,b3612,b0529,b2492,b0904,b0515,b1518,b1813,,,,,,,,,,,,
39,0.369447540804211,0.170497330804665,b4467,b3399,b4069,b4384,b2744,b3115,b1849,b2296,b2779,b2925,b2097,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b2690,b1982,b4139,b0675,b2361,b0261,b2799,b3945,b1602,b2913,b4381,b1727,b0114,b0529,b2492,b0904,b3927,b3029,b1380,b2285,,,,,
40,0.371720772697514,0.0994095340513778,b4467,b4269,b0493,b3588,b3003,b3011,b4384,b2930,b4232,b3697,b3925,b0871,b0030,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b1982,b4139,b3946,b0825,b0261,b0411,b3945,b1602,b4381,b2406,b1727,b0114,b0529,b2492,b0904,b3927,b3029,b1380,b2660,b2285,,,,
44,0.358831442549891,0.469724711809202,b3942,b1732,b1241,b0351,b4069,b4384,b1479,b3752,b2297,b2458,b2407,b3236,b1779,b2463,b3962,b1982,b3616,b3589,b2210,b4267,b3551,b1014,b0261,b3945,b2913,b4219,b1832,b1778,b4381,b2406,b0112,b0114,b0529,b0306,b3605,b2492,b0904,b1380,b0325,b1710,b2480,b0508,b4266,b4209
