Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
3,0.847042920996254,0.501285082903048,b0008,b2464,b2029,,,,
5,0.847042920996145,0.501285082906089,b0008,b2464,b1852,b3437,b4268,,
5,0.847042920996145,0.501285082906089,b0008,b0767,b2464,b3437,b4268,,
5,0.847042920996254,0.501285082903034,b0008,b0767,b2464,b0837,b0124,,
5,0.847042920996254,0.501285082903034,b0008,b2464,b1852,b0837,b0124,,
7,0.847042920996363,0.501285082903828,b0008,b0767,b2464,b4265,b4321,b3415,b4476
7,0.847042920996363,0.501285082903828,b0008,b2464,b1852,b4265,b4321,b3415,b4476
