Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
2,0.189647535616847,0.0788719446446179,CLJU_RS19990,CLJU_RS11345,,,,,
3,0.189647535616834,0.0788719446448549,CLJU_RS19990,CLJU_RS07210,CLJU_RS03475,,,,
6,0.189647535616847,0.0788719446446428,CLJU_RS11345,CLJU_RS02910,CLJU_RS15045,CLJU_RS12495,CLJU_RS02030,CLJU_RS18940,
7,0.189647535616847,0.0788719446446437,CLJU_RS07210,CLJU_RS03475,CLJU_RS02910,CLJU_RS15045,CLJU_RS12495,CLJU_RS02030,CLJU_RS18940
