Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.43764978040681,0.363871655725753,STM3359,STM1566,STM2472,
4,0.437825600974507,0.364017836822468,STM1469,STM0761,STM1468,STM4300
