Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.55109649867343,2.11232367130054,b4382,b1241,b0351,b4069,b4384,b2297,b2458,b3617,b0030,b2407,b1982,b0261,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.551096498673444,2.11232367130187,b3399,b1241,b0351,b4069,b2744,b2297,b2458,b3617,b2883,b1982,b0675,b2361,b2291,b0261,b4381,b0112,b4064,b4464,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.551096498673431,2.11232367130102,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b3115,b1849,b2296,b2779,b3617,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b0112,b0114,b1539,b2492,b0904,b1533,b2835,,,,,,,,,,,,,,,,,,,,
39,0.551096498673445,2.11232367130297,b4467,b4069,b4384,b2744,b3752,b3115,b1849,b2296,b2779,b3844,b1004,b3713,b1109,b0046,b3236,b2883,b1982,b0261,b2799,b3945,b1602,b0153,b4381,b0590,b2406,b2868,b1727,b4064,b4464,b0114,b0529,b2492,b0904,b1380,b2660,b3662,b0606,b2285,b1009,,,,,,,,,,
40,0.551096498673464,2.11232367130864,b4467,b4382,b1241,b0351,b4384,b3752,b0871,b2925,b2097,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b2690,b1982,b0261,b2799,b3945,b1602,b2913,b2406,b3915,b0452,b1727,b2975,b3603,b0529,b1539,b2492,b0904,b3927,b1380,b3662,b0606,b2285,b1008,,,,,,,,,
20,0.551096498673445,2.11232367130235,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b2407,b1982,b3616,b3589,b0261,b4381,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.551096498673444,2.112323671302,b3399,b1241,b0351,b4069,b2502,b2744,b3115,b1849,b2296,b1982,b3616,b3589,b4374,b0675,b2361,b2291,b0261,b0112,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.55109649867342,2.11232367129907,b2836,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b1238,b2883,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b0675,b2361,b0261,b4381,b2406,b0112,b4064,b4464,b0114,b2366,b2492,b0904,b1533,b3662,,,,,,,,,,,,,,,,,
36,0.551096498673437,2.11232367130088,b4467,b4269,b3942,b1732,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b3752,b3926,b0871,b3617,b2407,b1004,b3713,b1109,b0046,b1982,b2210,b0261,b0411,b1602,b4381,b0114,b0529,b2492,b0904,b1380,b3662,b0606,b2285,b4209,,,,,,,,,,,,,
43,0.551096498673453,2.11232367130161,b3399,b4382,b4069,b2502,b2744,b3708,b3008,b2297,b2458,b2779,b2925,b2097,b1982,b2797,b3117,b1814,b4471,b3946,b0825,b0596,b0675,b2361,b0261,b0507,b3709,b4381,b2406,b3161,b0112,b2868,b2975,b0114,b3603,b0529,b1539,b2492,b0904,b2947,b2578,b1533,b3927,b3821,b1473,,,,,,
