Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.340431244911922,0.335732102225374,STM0051,STM2421,STM1749,STM2463,STM3680,STM2009,STM3709,STM0974,STM0152,STM0542,STM0935,STM4569,STM3968,,,,,,,,,,,,,,,,
13,0.340431244911918,0.335732102223431,STM0051,STM2421,STM1749,STM2463,STM3680,STM2009,STM0974,STM0152,STM0542,STM0935,STM4569,STM3968,STM3708,,,,,,,,,,,,,,,,
14,0.333565243408643,0.389640896473233,STM2927,STM3747,STM1749,STM2463,STM4275,STM4568,STM4570,STM0974,STM0152,STM0542,STM2338,STM2466,STM2422,STM3708,,,,,,,,,,,,,,,
14,0.333565243408657,0.389640896476333,STM2927,STM3747,STM1749,STM2463,STM4275,STM4567,STM4568,STM4570,STM3709,STM0974,STM0152,STM0542,STM2338,STM2466,,,,,,,,,,,,,,,
14,0.333565243408636,0.38964089647178,STM2927,STM3747,STM1749,STM2463,STM4275,STM4567,STM1750,STM4570,STM3709,STM0974,STM0152,STM0542,STM2338,STM2466,,,,,,,,,,,,,,,
14,0.333565243408567,0.389640896456301,STM2927,STM3747,STM1749,STM2463,STM4275,STM1750,STM4570,STM3709,STM0974,STM0152,STM0542,STM4569,STM2338,STM2466,,,,,,,,,,,,,,,
14,0.333756488360248,0.387379140806927,STM2927,STM0413,STM1749,STM2463,STM4275,STM2009,STM4567,STM3709,STM0974,STM0152,STM0542,STM2338,STM2466,STM2332,,,,,,,,,,,,,,,
14,0.333756488360271,0.387379140811911,STM2927,STM0413,STM1749,STM2463,STM4275,STM2009,STM4567,STM4570,STM3709,STM0974,STM0152,STM0542,STM2338,STM2466,,,,,,,,,,,,,,,
14,0.333756488360257,0.387379140808917,STM2927,STM0413,STM1749,STM2463,STM4275,STM2009,STM4567,STM0974,STM0152,STM0542,STM2338,STM2466,STM2332,STM3708,,,,,,,,,,,,,,,
14,0.333756488360259,0.387379140808528,STM2927,STM0413,STM1749,STM2463,STM4275,STM2009,STM4567,STM1750,STM0974,STM0152,STM0542,STM2338,STM2466,STM3708,,,,,,,,,,,,,,,
14,0.333756488360258,0.387379140808983,STM2927,STM1749,STM2463,STM4275,STM2009,STM1750,STM4570,STM0974,STM0152,STM0542,STM4569,STM2338,STM2466,STM3708,,,,,,,,,,,,,,,
14,0.334099788735549,0.381532938046044,STM2927,STM3747,STM2421,STM1749,STM2463,STM4275,STM4570,STM3709,STM0974,STM0152,STM0542,STM4569,STM2338,STM2466,,,,,,,,,,,,,,,
14,0.335742265752676,0.380908665536484,STM0051,STM2421,STM1749,STM2463,STM4275,STM2009,STM3709,STM0974,STM0152,STM0542,STM4569,STM2338,STM2466,STM3968,,,,,,,,,,,,,,,
14,0.335742265752676,0.380908665536445,STM0051,STM2421,STM1749,STM2463,STM4275,STM2009,STM0974,STM0152,STM0542,STM4569,STM2338,STM2466,STM3968,STM3708,,,,,,,,,,,,,,,
14,0.318350870514591,0.363548098651634,STM2927,STM3747,STM1749,STM2463,STM4275,STM4570,STM0974,STM0152,STM3062,STM0542,STM4569,STM2338,STM2466,STM3708,,,,,,,,,,,,,,,
14,0.318566781014055,0.361422614367892,STM2927,STM0413,STM1749,STM2463,STM4275,STM2009,STM4567,STM0974,STM0152,STM3062,STM0542,STM2338,STM2466,STM3708,,,,,,,,,,,,,,,
14,0.339600049476522,0.346317168661496,STM3747,STM0051,STM2421,STM1749,STM2463,STM3680,STM4567,STM4570,STM0974,STM0152,STM0542,STM0935,STM2422,STM3708,,,,,,,,,,,,,,,
14,0.338371193000904,0.345064006013825,STM2927,STM3747,STM1749,STM2463,STM3680,STM4568,STM4570,STM3709,STM0974,STM0152,STM0150,STM0542,STM0935,STM2422,,,,,,,,,,,,,,,
14,0.339789263569949,0.343980054455202,STM0051,STM2421,STM1749,STM2463,STM3680,STM2009,STM4567,STM4570,STM3709,STM0974,STM0152,STM0542,STM0935,STM2422,,,,,,,,,,,,,,,
14,0.339789263569949,0.343980054455295,STM0051,STM2421,STM1749,STM2463,STM3680,STM2009,STM4570,STM3709,STM0974,STM0152,STM0542,STM0935,STM4569,STM2422,,,,,,,,,,,,,,,
14,0.338567990125325,0.342743718432733,STM2927,STM0413,STM1749,STM2463,STM3680,STM2009,STM4567,STM0974,STM0152,STM0150,STM0542,STM0935,STM2332,STM3708,,,,,,,,,,,,,,,
14,0.338567990125322,0.342743718432311,STM2927,STM0413,STM1749,STM2463,STM3680,STM2009,STM0974,STM0152,STM0150,STM0542,STM0935,STM4569,STM2332,STM3708,,,,,,,,,,,,,,,
14,0.338567990125384,0.342743718439039,STM2927,STM1749,STM2463,STM3680,STM2009,STM4568,STM4570,STM0974,STM0152,STM0150,STM0542,STM0935,STM2422,STM3708,,,,,,,,,,,,,,,
14,0.340122417328755,0.337960089060011,STM3747,STM0051,STM2421,STM1749,STM2463,STM3680,STM4570,STM0974,STM0152,STM0542,STM0935,STM4569,STM3968,STM3708,,,,,,,,,,,,,,,
14,0.33895275198709,0.336797859866332,STM2927,STM3747,STM2421,STM1749,STM2463,STM3680,STM4567,STM4570,STM3709,STM0974,STM0152,STM0150,STM0542,STM0935,,,,,,,,,,,,,,,
14,0.338952751987086,0.336797859866329,STM2927,STM3747,STM2421,STM1749,STM2463,STM3680,STM4567,STM4570,STM0974,STM0152,STM0150,STM0542,STM0935,STM3708,,,,,,,,,,,,,,,
14,0.340399482914948,0.335700778649771,STM2421,STM1749,STM2463,STM2122,STM3680,STM2009,STM3709,STM0974,STM0152,STM0542,STM0935,STM4569,STM3885,STM3793,,,,,,,,,,,,,,,
14,0.339134463917844,0.334453221345183,STM2927,STM2421,STM0413,STM1749,STM2463,STM3680,STM2009,STM3709,STM0974,STM0152,STM0150,STM0542,STM0935,STM4569,,,,,,,,,,,,,,,
14,0.256225537461828,0.0232971361767227,STM2927,STM3747,STM1749,STM2463,STM3680,STM1750,STM4570,STM0974,STM0152,STM0542,STM2317,STM0935,STM4569,STM3708,,,,,,,,,,,,,,,
14,0.205376262698931,0.0186736997382484,STM2927,STM3747,STM1749,STM2463,STM3680,STM4570,STM3709,STM0974,STM0152,STM0785,STM0542,STM0935,STM4569,STM2422,,,,,,,,,,,,,,,
14,0.20537626269906,0.0186736997695598,STM2927,STM3747,STM0413,STM1749,STM2463,STM3680,STM1886,STM4570,STM3709,STM0974,STM0152,STM0542,STM0935,STM4569,,,,,,,,,,,,,,,
14,0.20537626269905,0.0186736997680521,STM2927,STM3747,STM0413,STM1749,STM2463,STM3680,STM1886,STM4567,STM4570,STM3709,STM0974,STM0152,STM0542,STM0935,,,,,,,,,,,,,,,
14,0.205477200527751,0.017152894237378,STM2927,STM1749,STM2463,STM3680,STM2009,STM1886,STM4568,STM4570,STM0974,STM0152,STM0542,STM0935,STM2422,STM3708,,,,,,,,,,,,,,,
14,0.205477200527749,0.0171528942374134,STM2927,STM0413,STM1749,STM2463,STM3680,STM2009,STM1886,STM4567,STM1750,STM0974,STM0152,STM0542,STM0935,STM3708,,,,,,,,,,,,,,,
14,0.130823691162652,0.0118950569032145,STM2927,STM3747,STM1749,STM2463,STM3680,STM4567,STM1750,STM4570,STM2081,STM0974,STM0152,STM0542,STM0935,STM3708,,,,,,,,,,,,,,,
14,0.130823691162649,0.0118950569028418,STM2927,STM3747,STM0413,STM1749,STM2463,STM3680,STM4570,STM3709,STM2081,STM0974,STM0152,STM0542,STM0935,STM4569,,,,,,,,,,,,,,,
14,0.130880955096263,0.0109257239964863,STM2927,STM0413,STM1749,STM2463,STM3680,STM2009,STM1750,STM2081,STM0974,STM0152,STM0542,STM0935,STM4569,STM3708,,,,,,,,,,,,,,,
14,0.130880955096263,0.010925723996513,STM2927,STM0413,STM1749,STM2463,STM3680,STM2009,STM1750,STM3709,STM2081,STM0974,STM0152,STM0542,STM0935,STM4569,,,,,,,,,,,,,,,
14,0.339150226361137,0.33446876621156,STM2927,STM2421,STM1749,STM2463,STM3680,STM2009,STM4567,STM4570,STM0974,STM0152,STM0150,STM0542,STM0935,STM3708,,,,,,,,,,,,,,,
14,0.333756488360257,0.38737914080873,STM2927,STM0413,STM1749,STM2463,STM4275,STM2009,STM1750,STM3709,STM0974,STM0152,STM0542,STM4569,STM2338,STM2466,,,,,,,,,,,,,,,
15,0.330357103284346,0.40396529090742,STM2927,STM3747,STM0413,STM1749,STM2463,STM4275,STM4570,STM3709,STM0694,STM3045,STM0974,STM0152,STM0542,STM2338,STM2466,,,,,,,,,,,,,,
15,0.330357103284304,0.403965290896381,STM2927,STM3747,STM1749,STM2463,STM4275,STM4570,STM3709,STM0694,STM3045,STM0974,STM0152,STM0542,STM2338,STM2466,STM2422,,,,,,,,,,,,,,
15,0.330544686207553,0.401733434183971,STM2927,STM0413,STM1749,STM2463,STM4275,STM2009,STM3709,STM0694,STM3045,STM0974,STM0152,STM0542,STM2338,STM2466,STM2332,,,,,,,,,,,,,,
15,0.33054468620757,0.401733434187788,STM2927,STM1749,STM2463,STM4275,STM2009,STM4570,STM0694,STM3045,STM0974,STM0152,STM0542,STM2338,STM2466,STM2422,STM3708,,,,,,,,,,,,,,
15,0.330911418278331,0.395994083301008,STM2927,STM3747,STM1749,STM2463,STM4275,STM4567,STM4570,STM3709,STM0694,STM3045,STM0974,STM0152,STM0542,STM2338,STM2466,,,,,,,,,,,,,,
