Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,
6,0.0494846590128329,0.00892203455928426,Rv2443,Rv1188,Rv1098c,Rv0694,Rv3150,Rv0859,,
6,0.0513946845290202,0.00926641024092111,Rv2443,Rv1188,Rv1098c,Rv1872c,Rv3150,Rv0859,,
7,0.0513946846539197,0.00926641097759184,Rv2443,Rv2332,Rv1240,Rv1188,Rv1872c,Rv3150,Rv0859,
7,0.0494846589573219,0.00892203496604644,Rv2443,Rv2332,Rv1240,Rv1188,Rv0694,Rv3150,Rv0859,
8,0.0513946845845317,0.00926641289838155,Rv3319,Rv0247c,Rv0248c,Rv2443,Rv2332,Rv1240,Rv1188,Rv0859
