Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,
7,0.0857345798441388,0.320055245608983,CLJU_RS11895,CLJU_RS00965,CLJU_RS01155,CLJU_RS08715,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590,,,
7,0.0857345798441388,0.320055245608983,CLJU_RS11895,CLJU_RS00610,CLJU_RS01155,CLJU_RS08715,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590,,,
7,0.0857345798441388,0.320055245608983,CLJU_RS11880,CLJU_RS00965,CLJU_RS01155,CLJU_RS08715,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590,,,
7,0.0857345798441388,0.320055245608983,CLJU_RS11880,CLJU_RS00610,CLJU_RS01155,CLJU_RS08715,CLJU_RS06110,CLJU_RS18530,CLJU_RS05590,,,
9,0.157217887904939,0.00411106334163077,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS00965,CLJU_RS01155,CLJU_RS06110,CLJU_RS02910,CLJU_RS01595,CLJU_RS05590,
10,0.155693983102419,0.0113095989547134,CLJU_RS05830,CLJU_RS08100,CLJU_RS08095,CLJU_RS00965,CLJU_RS01155,CLJU_RS06110,CLJU_RS02030,CLJU_RS18940,CLJU_RS01595,CLJU_RS05590
