Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.0410214508783306,0.386129256157452,TM1611,TM0202,TM1419,
3,0.0410214508783306,0.386129256157452,TM1611,TM0202,TM_1418,
3,0.0410214508783868,0.386129256157608,TM1415,TM1611,TM0202,
4,0.0734402977336616,0.0560526496953934,TM1385,TM1611,TM0202,TM1667
4,0.0734402977336616,0.0560526496953934,TM1385,TM1611,TM0202,TM0296
