Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
1,0.196675517046874,0.16926622696467,CLJU_RS10470,,,,,,
2,0.210113645991675,0.0873835338903184,CLJU_RS19990,CLJU_RS14130,,,,,
3,0.210113645991675,0.0873835338903072,CLJU_RS19990,CLJU_RS07210,CLJU_RS03475,,,,
6,0.210113645991675,0.0873835338902981,CLJU_RS14130,CLJU_RS02910,CLJU_RS15045,CLJU_RS12495,CLJU_RS02030,CLJU_RS18940,
7,0.210113645991675,0.0873835338903184,CLJU_RS07210,CLJU_RS03475,CLJU_RS02910,CLJU_RS15045,CLJU_RS12495,CLJU_RS02030,CLJU_RS18940
