Deletion size,Max growth rate,Min production rate,Deleted genes,
2,0.349999907809975,0.0470179436983191,PHATRDRAFT_10454,PHATRDRAFT_859
2,0.349999907809974,0.0470179436983189,PHATRDRAFT_10454,PHATRDRAFT_48078
