Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.041021450878315,0.386129256157328,TM1611,TM0202,TM1419,
3,0.0410214508783845,0.386129256157439,TM1415,TM1611,TM0202,
3,0.0603345166817681,0.189490927350653,TM0273,TM1611,TM0202,
3,0.041021450878315,0.386129256157328,TM1611,TM0202,TM_1418,
4,0.060336327695183,0.18947238485655,TM0209,TM0289,TM1611,TM0202
