Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.206506008870333,0.661877571680538,TM0428
1,0.206506008870167,0.661877571679928,TM1155
1,0.206505996878196,0.661877533244352,TM0066
1,0.206506008870167,0.661877571679928,TM1154
