Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.653436989042077,1.23563464394002,b1241,b0351,b4069,b2744,b2297,b2458,b3617,b4381,b2868,b0114,b0529,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,,,,,,,
14,0.653436989042077,1.23563464394002,b1241,b0351,b4069,b2744,b2297,b2458,b3617,b4381,b2868,b0114,b0529,b2492,b0904,b1518,,,,,,,,,,,,,,,,,,,,,,,,
14,0.653466664471235,1.23554438290508,b1241,b0351,b4069,b2744,b2297,b2458,b3617,b0261,b4381,b2868,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,
15,0.653436989042077,1.23563464392819,b1241,b0351,b4069,b2744,b2297,b2458,b3616,b3589,b4381,b2868,b0114,b0529,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,,,,,,
15,0.653436989042123,1.23563464406338,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b4381,b2868,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,,,
16,0.653436989042093,1.23563464392749,b1241,b0351,b4069,b3752,b3115,b1849,b2296,b3617,b2407,b4381,b2868,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,,
16,0.653436989042063,1.23563464398411,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3616,b3589,b4381,b2868,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,,
16,0.653436989042063,1.23563464398411,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3616,b3589,b4381,b2868,b0114,b0529,b2492,b0904,b1518,,,,,,,,,,,,,,,,,,,,,,
16,0.755819900923852,0.363125135572525,b1241,b0351,b2744,b0871,b2925,b2097,b3617,b3946,b0825,b4381,b2943,b2868,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,
17,0.634176838393522,0.841226685519263,b1241,b0351,b3752,b0871,b2925,b2097,b3617,b2407,b1779,b2690,b3945,b4381,b2868,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,
17,0.768198090724398,0.186198669889204,b1241,b0351,b2744,b0871,b2925,b2097,b3236,b2690,b3616,b3589,b3945,b4381,b2868,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,
17,0.6395237528493,0.154722326364694,b3752,b2930,b4232,b3697,b3925,b0871,b2407,b1779,b3946,b0825,b0726,b4381,b2868,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,
18,0.668770243346661,1.06995514639813,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b3616,b3589,b4381,b2868,b0114,b0529,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,,,
